gender,age,class,embarked,country,fare,sibsp,parch,pred0,age_2,pred1,class_2,pred2,fare_2,pred3,gender_2,pred4,embarked_2,pred5,sibsp_2,pred6,parch_2,pred7
male,23,engineering crew,Southampton,X,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,38,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,47,deck crew,Southampton,Ireland,0,0,0,0.842,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,38,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,victualling crew,Belfast,Scotland,0,0,0,0,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,37,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,engineering crew,Southampton,England,0,0,0,0.02,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,34,engineering crew,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,deck crew,Southampton,Ireland,0,0,0,0.838,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,17,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,38,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,21,engineering crew,Southampton,England,0,0,0,0.066,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,victualling crew,Belfast,England,0,0,0,0.048,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
female,40,victualling crew,Southampton,England,0,0,0,0.954,8,0.73,1st,0.838,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,victualling crew,Belfast,England,0,0,0,0.05,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,21,victualling crew,Belfast,England,0,0,0,0.014,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,36,victualling crew,Belfast,England,0,0,0,0,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,44,victualling crew,Belfast,England,0,0,0,0,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,26,engineering crew,Belfast,Northern Ireland,0,0,0,0,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,32,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,engineering crew,Belfast,Northern Ireland,0,0,0,0.012,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,34,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,27,engineering crew,Belfast,Ireland,0,0,0,0,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,28,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,28,engineering crew,Southampton,England,0,0,0,0.002,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,engineering crew,Belfast,Scotland,0,0,0,0,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,32,engineering crew,Belfast,Northern Ireland,0,0,0,0.012,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,51,victualling crew,Southampton,England,0,0,0,0.036,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,46,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,53,victualling crew,Belfast,Lebanon,0,0,0,0.002,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,19,engineering crew,Southampton,England,0,0,0,0.01,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,20,restaurant staff,Southampton,Spain,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,24,deck crew,Belfast,England,0,0,0,0.788,8,0.784,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,39,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,32,deck crew,Southampton,England,0,0,0,0.86,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,engineering crew,Southampton,England,0,0,0,0.02,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,44,engineering crew,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,42,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,27,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,28,victualling crew,Belfast,England,0,0,0,0.024,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,23,engineering crew,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,victualling crew,Belfast,England,0,0,0,0,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,24,engineering crew,Belfast,Scotland,0,0,0,0.002,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,37,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,20,victualling crew,Southampton,Scotland,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,39,deck crew,Belfast,Scotland,0,0,0,0.796,8,0.784,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,42,restaurant staff,Southampton,Italy,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,39,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,48,deck crew,Belfast,Australia,0,0,0,0.674,8,0.784,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,46,victualling crew,Southampton,England,0,0,0,0.004,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,35,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,Scotland,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,42,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,21,engineering crew,Southampton,England,0,0,0,0.066,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,engineering crew,Southampton,England,0,0,0,0.02,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,44,victualling crew,Belfast,England,0,0,0,0,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,31,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,27,victualling crew,Southampton,England,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,32,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,27,deck crew,Belfast,Channel Islands,0,0,0,0.804,8,0.784,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,63,deck crew,Belfast,England,0,0,0,0.462,8,0.784,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,31,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,39,victualling crew,Southampton,Scotland,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,32,victualling crew,Belfast,England,0,0,0,0.042,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,27,deck crew,Southampton,England,0,0,0,0.772,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,43,victualling crew,Southampton,Wales,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,17,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,19,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,32,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,32,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,engineering crew,Southampton,England,0,0,0,0.02,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,victualling crew,Southampton,England,0,0,0,0.008,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,45,engineering crew,Belfast,England,0,0,0,0,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,37,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,27,engineering crew,Belfast,England,0,0,0,0,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,18,victualling crew,Southampton,England,0,0,0,0.004,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,45,deck crew,Southampton,England,0,0,0,0.844,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,24,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,28,engineering crew,Southampton,England,0,0,0,0.002,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,25,victualling crew,Southampton,England,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,21,restaurant staff,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,39,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,34,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,49,victualling crew,Belfast,England,0,0,0,0.026,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,20,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,17,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,37,deck crew,Belfast,England,0,0,0,0.834,8,0.784,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,20,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,48,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,32,victualling crew,Southampton,England,0,0,0,0.012,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,19,engineering crew,Southampton,England,0,0,0,0.01,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,engineering crew,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,deck crew,Southampton,England,0,0,0,0.76,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,25,victualling crew,Southampton,England,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,victualling crew,Southampton,Germany,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,victualling crew,Belfast,England,0,0,0,0.05,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,27,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,25,victualling crew,Belfast,England,0,0,0,0.004,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,35,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,17,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,25,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,34,deck crew,Belfast,England,0,0,0,0.856,8,0.784,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,18,victualling crew,Southampton,England,0,0,0,0.004,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,24,engineering crew,Southampton,England,0,0,0,0.014,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,28,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,deck crew,Southampton,Channel Islands,0,0,0,0.852,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,34,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,victualling crew,Southampton,England,0,0,0,0.004,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,20,engineering crew,Southampton,England,0,0,0,0.012,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,17,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,36,victualling crew,Southampton,England,0,0,0,0.86,8,0.73,1st,0.838,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,victualling crew,Southampton,England,0,0,0,0.004,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,24,engineering crew,Southampton,England,0,0,0,0.014,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,21,victualling crew,Southampton,England,0,0,0,0.006,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,46,victualling crew,Belfast,England,0,0,0,0,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,22,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,victualling crew,Southampton,England,0,0,0,0.004,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,20,victualling crew,Southampton,England,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,44,victualling crew,Belfast,England,0,0,0,0,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,29,victualling crew,Southampton,England,0,0,0,0.008,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,engineering crew,Southampton,England,0,0,0,0.02,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,50,victualling crew,Belfast,England,0,0,0,0.008,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,38,victualling crew,Belfast,Channel Islands,0,0,0,0,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,21,restaurant staff,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,32,victualling crew,Belfast,England,0,0,0,0.042,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,20,engineering crew,Southampton,England,0,0,0,0.012,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,55,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,34,engineering crew,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,victualling crew,Belfast,England,0,0,0,0.042,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,22,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,32,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,25,victualling crew,Southampton,England,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,19,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,victualling crew,Southampton,England,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,victualling crew,Southampton,England,0,0,0,0.008,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,19,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,37,victualling crew,Belfast,England,0,0,0,0,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,40,victualling crew,Belfast,Wales,0,0,0,0.002,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,35,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,41,victualling crew,Southampton,England,0,0,0,0.956,8,0.73,1st,0.838,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,victualling crew,Southampton,England,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
